x,y,wide_right,wide_left
517.279455,4.395001,5.173,5.622
514.401169,0.311350,5.287,5.521
511.527489,-3.775550,5.587,5.247
508.658719,-7.865920,5.886,4.974
505.794065,-11.959150,5.814,5.056
502.928342,-16.051298,5.743,5.138
500.055266,-20.137593,5.672,5.220
497.168554,-24.213263,5.600,5.301
494.261923,-28.273534,5.529,5.383
491.329089,-32.313635,5.458,5.465
488.36451,-36.329384,5.386,5.546
485.373923,-40.325564,5.391,5.616
482.371831,-44.313930,5.452,5.677
479.372969,-48.306420,5.513,5.739
476.39207,-52.314972,5.499,5.656
473.443871,-56.351525,5.349,5.316
470.543104,-60.428016,5.350,5.241
467.704217,-64.555353,5.411,5.271
464.939465,-68.736623,5.422,5.351
462.260104,-72.971329,5.410,5.455
