x,y,wide_right,wide_left
-824.78889,-643.349738,5.348,5.409
-827.382023,-639.071531,5.328,5.427
-829.97564,-634.793699,5.308,5.445
-832.5697,-630.516211,5.288,5.463
-835.164162,-626.239036,5.267,5.481
-837.758986,-621.962146,5.266,5.482
-840.354131,-617.685507,5.276,5.473
-842.949556,-613.409091,5.285,5.464
-845.54522,-609.132867,5.295,5.455
-848.141083,-604.856803,5.305,5.446
-850.737104,-600.580870,5.315,5.437
-853.333241,-596.305036,5.325,5.428
-855.929454,-592.029272,5.335,5.419
-858.525702,-587.753546,5.344,5.409
-861.121945,-583.477829,5.354,5.400
-863.718142,-579.202089,5.364,5.391
-866.314251,-574.926296,5.374,5.382
-868.910233,-570.650419,5.384,5.373
-871.506045,-566.374429,5.394,5.364
-874.101648,-562.098293,5.403,5.355
-876.697001,-557.821982,5.413,5.346
-879.292062,-553.545465,5.423,5.337
-881.886792,-549.268712,5.433,5.328
-884.481148,-544.991692,5.443,5.319
-887.075091,-540.714374,5.453,5.310
-889.66858,-536.436728,5.462,5.301
-892.261574,-532.158724,5.472,5.292
-894.854031,-527.880330,5.482,5.283
-897.445912,-523.601516,5.490,5.278
-900.037175,-519.322251,5.491,5.284
-902.627779,-515.042506,5.492,5.290
-905.217685,-510.762249,5.493,5.296
-907.80685,-506.481450,5.494,5.303
-910.395235,-502.200078,5.496,5.309
-912.982798,-497.918103,5.497,5.315
-915.569498,-493.635494,5.498,5.322
-918.155295,-489.352221,5.499,5.328
-920.740149,-485.068252,5.500,5.334
-923.324017,-480.783558,5.501,5.341
-925.90686,-476.498108,5.502,5.347
-928.488636,-472.211871,5.504,5.353
-931.069305,-467.924817,5.505,5.359
-933.648826,-463.636915,5.506,5.366
-936.227158,-459.348135,5.507,5.372
-938.804261,-455.058445,5.508,5.378
-941.380093,-450.767817,5.509,5.385
-943.954614,-446.476217,5.511,5.391
-946.527782,-442.183618,5.512,5.397
-949.099558,-437.889987,5.513,5.403
-951.6699,-433.595294,5.514,5.410
-954.238768,-429.299509,5.515,5.416
-956.80612,-425.002600,5.516,5.422
-959.371591,-420.704384,5.518,5.429
-961.929375,-416.402095,5.519,5.435
-964.469166,-412.090833,5.550,5.379
-966.980522,-407.765633,5.588,5.311
-969.453001,-403.421531,5.626,5.242
-971.87616,-399.053562,5.664,5.173
-974.239559,-394.656762,5.702,5.104
-976.532756,-390.226167,5.732,5.045
-978.745308,-385.756812,5.653,5.112
-980.866774,-381.243733,5.575,5.179
