x,y,wide_right,wide_left
-404.456334,219.583223,5.924,6.316
-399.486015,219.074440,5.899,6.341
-394.469575,218.919327,5.941,6.299
-389.454659,219.193637,5.969,6.271
-384.516558,219.953236,6.018,6.222
-379.73071,221.253880,6.135,6.105
-375.171213,223.149143,6.075,6.165
-370.858573,225.605119,6.043,6.197
-366.742796,228.472840,6.157,6.083
-362.76909,231.595499,6.158,5.972
-358.883095,234.817943,6.061,6.003
-355.04752,238.049832,5.958,6.077
-351.247336,241.285363,5.856,6.151
-347.46901,244.524417,5.754,6.225
-343.699009,247.766876,5.652,6.299
-339.926045,251.012479,5.965,5.965
-336.147788,254.260396,6.273,5.657
-332.364138,257.509653,6.228,5.702
-328.574995,260.759279,6.184,5.746
-324.780261,264.008301,6.139,5.791
-320.979835,267.255746,6.094,5.836
-317.173618,270.500642,6.050,5.880
-313.361511,273.742016,6.005,5.925
-309.543415,276.978895,5.960,5.970
-305.71923,280.210307,5.915,6.015
-301.888856,283.435280,5.871,6.059
-298.052194,286.652841,5.826,6.104
-294.209145,289.862017,5.869,6.061
-290.359609,293.061835,5.920,6.010
-286.503488,296.251324,5.972,5.958
-282.64068,299.429511,6.023,5.907
-278.771287,302.595740,6.075,5.855
-274.898204,305.753824,6.126,5.804
-271.026397,308.910878,6.178,5.752
-267.160878,312.074096,6.161,5.769
-263.306663,315.250669,6.070,5.860
-259.468763,318.447792,5.979,5.951
-255.652192,321.672656,5.889,6.041
-251.861964,324.932455,5.798,6.132
-248.103067,328.234157,5.720,6.210
-244.380121,331.581633,5.713,6.217
-240.697482,334.976493,5.707,6.223
-237.0595,338.420295,5.701,6.229
-233.470523,341.914595,5.739,6.191
-229.934902,345.460952,5.848,6.082
-226.456985,349.060923,5.958,5.972
-223.041122,352.716066,6.067,5.863
-219.69165,356.427931,6.036,5.894
-216.411058,360.196933,5.998,5.932
-213.197991,364.021126,5.960,5.970
-210.050615,367.898269,5.925,6.005
-206.967096,371.826121,5.913,6.017
-203.9456,375.802443,5.901,6.029
-200.984293,379.824993,5.890,6.040
-198.081341,383.891531,5.856,6.074
-195.234911,387.999816,5.803,6.127
-192.443167,392.147608,5.749,6.181
-189.704276,396.332666,5.695,6.235
-187.016405,400.552750,5.642,6.288
-184.377719,404.805619,5.680,6.250
-181.786383,409.089033,5.742,6.188
-179.240565,413.400750,5.804,6.126
-176.73843,417.738531,5.866,6.064
-174.278144,422.100135,5.897,6.033
-171.858533,426.483688,5.879,6.051
-169.482778,430.889734,5.860,6.070
-167.155825,435.319798,5.842,6.088
-164.882628,439.775408,5.823,6.107
-162.668137,444.258092,5.805,6.125
-160.517306,448.769379,5.786,6.144
-158.435087,453.310796,5.768,6.162
-156.426431,457.883871,5.747,6.183
-154.496196,462.490085,5.725,6.205
-152.64628,467.129450,5.704,6.226
-150.875125,471.800263,5.682,6.248
-149.180976,476.500722,5.722,6.208
-147.562079,481.229027,5.772,6.158
-146.016679,485.983376,5.821,6.109
-144.543023,490.761969,5.871,6.059
-143.139356,495.563005,5.897,6.033
-141.803924,500.384682,5.886,6.044
-140.534964,505.225246,5.875,6.055
-139.33069,510.083106,5.864,6.066
-138.189307,514.956706,5.874,6.056
-137.109022,519.844488,5.924,6.006
-136.088041,524.744896,5.974,5.956
-135.124571,529.656375,6.025,5.905
-134.216818,534.577367,6.062,5.868
-133.362989,539.506317,5.961,5.969
-132.562287,544.441993,5.861,6.069
-131.81735,549.384284,5.760,6.170
-131.13155,554.333317,5.659,6.271
-130.50826,559.289222,5.558,6.372
-129.950854,564.252126,5.603,6.327
-129.462705,569.222158,5.702,6.228
-129.047185,574.199446,5.800,6.130
-128.707668,579.184118,5.837,6.093
-128.447349,584.176207,5.827,6.103
-128.267264,589.174576,5.818,6.112
-128.167018,594.177315,5.808,6.122
-128.146188,599.182498,5.799,6.131
-128.204352,604.188201,5.789,6.141
-128.341088,609.192497,5.780,6.150
-128.555974,614.193464,5.765,6.165
-128.848587,619.189174,5.751,6.179
-129.218484,624.177712,5.736,6.194
-129.662825,629.158044,5.721,6.209
-130.17426,634.130800,5.723,6.207
-130.744935,639.096795,5.751,6.179
-131.367001,644.056845,5.779,6.151
-132.032605,649.011765,5.807,6.123
-132.733895,653.962369,5.834,6.096
-133.463022,658.909473,5.862,6.068
-134.212132,663.853892,5.890,6.040
-134.974093,668.796376,5.918,6.012
-135.746077,673.737293,5.920,6.010
-136.526859,678.676869,5.910,6.020
-137.315214,683.615326,5.899,6.031
-138.109918,688.552891,5.888,6.042
-138.909747,693.489787,5.877,6.053
-139.713477,698.426239,5.867,6.063
-140.519883,703.362472,5.856,6.074
-141.327742,708.298710,5.845,6.085
-142.135829,713.235177,5.835,6.095
-142.942921,718.172099,5.824,6.106
-143.747793,723.109700,5.813,6.117
-144.549222,728.048203,5.802,6.128
-145.345982,732.987835,5.792,6.138
-146.13685,737.928819,5.781,6.149
-146.920602,742.871379,5.770,6.160
-147.696147,747.815709,5.759,6.171
-148.465839,752.761166,5.749,6.181
-149.235704,757.706218,5.738,6.192
-150.011945,762.649292,5.727,6.203
-150.800767,767.588811,5.716,6.214
-151.608372,772.523202,5.706,6.224
-152.440966,777.450890,5.695,6.235
-153.304752,782.370301,5.684,6.246
-154.205937,787.279858,5.674,6.256
-155.159014,792.176777,5.663,6.267
-156.204548,797.054463,5.719,6.122
-157.388215,801.905573,5.784,5.954
-158.755685,806.722765,5.819,5.808
-160.332497,811.497413,5.835,5.675
-162.081335,816.216878,5.849,5.621
-163.952645,820.867744,5.863,5.607
-165.896876,825.436591,5.605,5.865
-167.9477,829.866488,4.993,6.477
-170.802315,833.763835,5.107,6.363
-174.399284,837.185038,5.276,6.194
-178.367345,840.331273,5.446,6.024
-182.436034,843.329452,5.551,5.919
-186.528391,846.210465,5.602,5.868
-190.6827,848.948212,5.653,5.817
-194.938804,851.515821,5.624,5.846
-199.332705,853.887004,5.588,5.882
-203.860389,856.041535,5.557,5.913
-208.494087,857.962788,5.599,5.871
-213.205714,859.634184,5.637,5.833
-217.971419,861.043335,5.629,5.841
-222.811022,862.221061,5.621,5.849
-227.751342,863.253749,5.614,5.856
-232.627029,864.537243,5.673,5.797
-237.157628,866.645434,6.128,5.342
-240.911365,869.881856,5.832,5.638
-243.212545,874.090133,5.947,5.575
-243.900621,878.969188,5.976,6.027
-243.681368,884.058278,6.434,6.076
-243.080565,889.067618,6.510,6.000
-242.2177,893.998695,6.486,6.024
-241.176755,898.878452,6.462,6.048
-240.041713,903.733830,6.438,6.072
-238.885509,908.588094,6.415,6.095
-237.726943,913.446494,6.391,6.119
-236.568262,918.308768,6.367,6.143
-235.411705,923.174654,6.343,6.167
-234.259513,928.043888,6.319,6.191
-233.113925,932.916208,6.296,6.214
-231.977184,937.791351,6.272,6.238
-230.851529,942.669055,6.248,6.262
-229.739119,947.549060,6.224,6.286
-228.640541,952.431187,6.200,6.310
-227.554951,957.315325,6.176,6.334
-226.481456,962.201368,6.153,6.357
-225.419162,967.089208,6.129,6.381
-224.367175,971.978738,6.105,6.405
-223.324601,976.869852,6.089,6.421
-222.290546,981.762442,6.102,6.408
-221.264116,986.656401,6.114,6.396
-220.244416,991.551623,6.126,6.384
-219.230554,996.447999,6.138,6.372
-218.221634,1001.345424,6.150,6.360
-217.216764,1006.243790,6.162,6.348
-216.215048,1011.142989,6.175,6.335
-215.215594,1016.042916,6.187,6.323
-214.217506,1020.943463,6.199,6.311
-213.219892,1025.844522,6.211,6.299
-212.222062,1030.745995,6.223,6.287
-211.223859,1035.647801,6.235,6.275
-210.225209,1040.549864,6.247,6.263
-209.226038,1045.452108,6.260,6.250
-208.226273,1050.354456,6.272,6.238
-207.225842,1055.256830,6.284,6.226
-206.224669,1060.159155,6.296,6.214
-205.222683,1065.061354,6.308,6.202
-204.21981,1069.963351,6.320,6.190
-203.215976,1074.865068,6.331,6.179
-202.211109,1079.766429,6.335,6.175
-201.205134,1084.667357,6.338,6.172
-200.197979,1089.567777,6.341,6.169
-199.18957,1094.467610,6.344,6.166
-198.179834,1099.366781,6.348,6.162
-197.168697,1104.265213,6.351,6.159
-196.155953,1109.162793,6.354,6.156
-195.134593,1114.057578,6.358,6.152
-194.087696,1118.944956,6.361,6.149
-192.997562,1123.820106,6.364,6.146
-191.846487,1128.678204,6.368,6.142
-190.616771,1133.514429,6.417,6.093
-189.290711,1138.323959,6.486,6.024
-187.850605,1143.101972,6.554,5.956
-186.27892,1147.843646,6.510,6.000
-184.566429,1152.544198,6.462,6.048
-182.715841,1157.198899,6.364,6.146
-180.730787,1161.803024,6.244,6.266
-178.6149,1166.351849,6.124,6.386
-176.371815,1170.840650,6.089,6.421
-174.005162,1175.264700,6.063,6.447
-171.518576,1179.619276,6.135,6.375
-168.915689,1183.899652,6.238,6.272
-166.199989,1188.101667,6.340,6.170
-163.374334,1192.223639,6.437,6.073
-160.441403,1196.264571,6.534,5.976
-157.403878,1200.223468,6.596,5.914
-154.264439,1204.099333,6.521,5.989
-151.025767,1207.891170,6.446,6.064
-147.690543,1211.597983,6.381,6.129
-144.261448,1215.218775,6.368,6.142
-140.741163,1218.752551,6.356,6.154
-137.132368,1222.198314,6.343,6.167
-133.437744,1225.555068,6.264,6.246
-129.659972,1228.821816,6.162,6.348
-125.801733,1231.997563,6.216,6.294
-121.865707,1235.081312,6.349,6.161
-117.854576,1238.072067,6.429,6.081
-113.771021,1240.968832,6.448,6.062
-109.617721,1243.770608,6.467,6.043
-105.397371,1246.475846,6.408,6.102
-101.112693,1249.081685,6.330,6.180
-96.766413,1251.585077,6.279,6.231
-92.361259,1253.982971,6.253,6.257
-87.899957,1256.272318,6.227,6.283
-83.385234,1258.450068,6.201,6.309
-78.819816,1260.513171,6.228,6.282
-74.206431,1262.458578,6.284,6.226
-69.547805,1264.283239,6.352,6.158
-64.846665,1265.984105,6.432,6.078
-60.105737,1267.558125,6.511,5.999
-55.327749,1269.002250,6.457,6.102
-50.515427,1270.313431,6.381,6.235
-45.671498,1271.488617,6.304,6.369
-40.798689,1272.524760,6.333,6.405
-35.899726,1273.418809,6.558,6.260
-30.977285,1274.169318,6.784,6.115
-26.033656,1274.787112,6.739,6.171
-21.070946,1275.288690,6.649,6.261
-16.091265,1275.690584,6.560,6.350
-11.096721,1276.009323,6.504,6.406
-6.089422,1276.261436,6.447,6.463
-1.071476,1276.463454,6.391,6.519
3.955009,1276.631907,6.354,6.556
8.987808,1276.783687,6.317,6.593
14.020028,1276.950206,6.280,6.630
19.038627,1277.182012,6.243,6.667
24.03014,1277.530958,6.206,6.704
28.981106,1278.048900,6.269,6.641
33.878059,1278.787690,6.357,6.553
38.707538,1279.799183,6.340,6.570
43.456079,1281.135233,6.283,6.627
48.110217,1282.847693,6.226,6.684
52.663556,1284.954413,6.297,6.790
57.137953,1287.337219,6.372,6.897
61.562332,1289.843937,6.446,7.004
65.965617,1292.322387,6.521,7.111
70.370404,1294.661551,6.595,7.218
74.774154,1296.913900,6.670,7.326
79.168088,1299.172491,6.744,7.433
83.543428,1301.530384,6.819,7.540
87.8852,1304.061782,6.893,7.647
92.153991,1306.766512,6.969,7.751
96.30436,1309.626060,7.147,7.573
100.290868,1312.621915,7.325,7.395
104.086517,1315.744188,7.503,7.217
107.736528,1319.016765,7.138,7.582
111.303806,1322.471802,6.915,7.374
114.851255,1326.141454,6.786,6.906
118.451425,1329.998181,6.658,6.438
122.315025,1333.159684,5.870,5.553
126.72228,1334.210144,5.866,5.524
131.487529,1333.180804,6.245,5.145
136.108891,1331.133138,6.055,5.335
140.432394,1328.617201,5.431,5.959
144.558301,1325.800067,5.320,6.070
148.592372,1322.840523,5.385,6.005
152.635794,1319.890572,5.449,5.941
156.729402,1317.012694,5.514,5.876
160.871389,1314.206110,5.578,5.812
165.059049,1311.468713,5.642,5.748
169.289679,1308.798396,5.661,5.729
173.560572,1306.193051,5.644,5.746
177.869026,1303.650570,5.626,5.764
182.212334,1301.168846,5.608,5.782
186.587795,1298.745769,5.620,5.770
190.993009,1296.379047,5.650,5.740
195.426188,1294.066012,5.681,5.709
199.885617,1291.803954,5.711,5.679
204.36958,1289.590163,5.700,5.690
208.876362,1287.421927,5.622,5.768
213.404247,1285.296537,5.544,5.846
217.951521,1283.211282,5.488,5.902
222.516467,1281.163451,5.511,5.879
227.097371,1279.150335,5.534,5.856
231.692516,1277.169221,5.557,5.833
236.300188,1275.217400,5.579,5.811
240.918671,1273.292161,5.602,5.788
245.54625,1271.390793,5.612,5.778
250.181209,1269.510587,5.621,5.769
254.821833,1267.648831,5.630,5.760
259.466406,1265.802814,5.640,5.750
264.113397,1263.969825,5.649,5.741
268.762434,1262.147135,5.658,5.732
